Skip to feedback
Index of /data/realtime2/
[ICO]	Name	Last modified	Size	Description
[TXT]	52213.txt	2025-06-10 20:25	201K	Standard Meteorological Data
[TXT]	52215.adcp	2025-06-10 20:00	18K	Acoustic Doppler Current Profiler Data
[TXT]	52215.data_spec	2025-06-10 20:25	1.5M	Raw Spectral Wave Data
[TXT]	52215.spec	2025-06-10 20:25	149K	Spectral Wave Summary Data
[TXT]	52215.swdir	2025-06-10 20:25	1.4M	Spectral Wave Data (alpha1)
[TXT]	52215.swdir2	2025-06-10 20:25	1.4M	Spectral Wave Data (alpha2)
[TXT]	52215.swr1	2025-06-10 20:25	1.3M	Spectral Wave Data (r1)
[TXT]	52215.swr2	2025-06-10 20:25	1.3M	Spectral Wave Data (r2)
[TXT]	52215.txt	2025-06-10 20:25	201K	Standard Meteorological Data
[TXT]	52402.dart	2025-06-10 18:25	121K	Water Column Height (DART) Data
[TXT]	52405.dart	2025-06-10 18:25	133K	Water Column Height (DART) Data
[TXT]	53005.txt	2025-06-10 19:25	101K	Standard Meteorological Data
[TXT]	55012.dart	2025-06-10 18:40	142K	Water Column Height (DART) Data
[TXT]	55015.dart	2025-06-10 18:40	55K	Water Column Height (DART) Data
[TXT]	55023.dart	2025-06-10 18:30	133K	Water Column Height (DART) Data
[TXT]	56003.dart	2025-06-10 18:40	133K	Water Column Height (DART) Data
[TXT]	62029.txt	2025-06-10 19:35	752	Standard Meteorological Data
[TXT]	62050.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62081.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62103.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62105.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62107.spec	2025-06-10 12:45	351	Spectral Wave Summary Data
[TXT]	62107.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62114.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62121.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62124.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62127.spec	2025-06-10 18:45	491	Spectral Wave Summary Data
[TXT]	62127.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62130.spec	2025-06-10 18:45	491	Spectral Wave Summary Data
[TXT]	62130.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62144.spec	2025-06-10 18:45	491	Spectral Wave Summary Data
[TXT]	62144.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62145.spec	2025-06-10 18:45	491	Spectral Wave Summary Data
[TXT]	62145.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62146.spec	2025-06-10 18:45	491	Spectral Wave Summary Data
[TXT]	62146.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62148.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62149.spec	2025-06-10 18:45	491	Spectral Wave Summary Data
[TXT]	62149.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62163.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62164.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62165.spec	2025-06-10 18:45	491	Spectral Wave Summary Data
[TXT]	62165.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62170.spec	2025-06-10 18:45	491	Spectral Wave Summary Data
[TXT]	62170.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62304.spec	2025-06-10 18:45	491	Spectral Wave Summary Data
[TXT]	62304.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	62305.spec	2025-06-10 18:45	491	Spectral Wave Summary Data
[TXT]	62305.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	63110.spec	2025-06-10 18:45	491	Spectral Wave Summary Data
[TXT]	63110.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	63112.spec	2025-06-10 18:45	491	Spectral Wave Summary Data
[TXT]	63112.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	63115.spec	2025-06-10 18:45	491	Spectral Wave Summary Data
[TXT]	63115.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	64045.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	1801589.drift	2025-06-10 20:25	69K	Standard Meteorological Data for Drifting Buoys
[TXT]	1801593.drift	2025-05-08 20:25	62K	Standard Meteorological Data for Drifting Buoys
[TXT]	5401002.dart	2025-06-10 18:40	190K	Water Column Height (DART) Data
[TXT]	5401003.dart	2025-06-10 18:30	130K	Water Column Height (DART) Data
[TXT]	5401004.dart	2025-06-10 18:30	133K	Water Column Height (DART) Data
[TXT]	5401005.dart	2025-06-10 18:40	133K	Water Column Height (DART) Data
[TXT]	5501002.dart	2025-06-10 18:40	133K	Water Column Height (DART) Data
[TXT]	5501004.dart	2025-06-10 18:40	133K	Water Column Height (DART) Data
[TXT]	5501005.dart	2025-06-10 18:40	149K	Water Column Height (DART) Data
[TXT]	5501006.dart	2025-06-10 18:40	127K	Water Column Height (DART) Data
[TXT]	5501007.dart	2025-06-10 18:30	133K	Water Column Height (DART) Data
[TXT]	AAMC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	ABYA2.txt	2025-06-10 20:00	95K	Standard Meteorological Data
[TXT]	ACFS1.ocean	2025-06-10 19:55	347K	Oceanographic Data
[TXT]	ACQS1.ocean	2025-06-10 20:25	347K	Oceanographic Data
[TXT]	ACXS1.txt	2025-06-10 20:25	401K	Standard Meteorological Data
[TXT]	ACYN4.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	ADKA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	AGCM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	AGXC1.txt	2025-06-10 20:15	814K	Standard Meteorological Data
[TXT]	AJXA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	AKXA2.txt	2025-06-10 20:25	598K	Standard Meteorological Data
[TXT]	ALIA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	ALXN6.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	AMAA2.cwind	2025-06-10 20:10	68K	Continuous Winds Data
[TXT]	AMAA2.txt	2025-06-10 20:10	52K	Standard Meteorological Data
[TXT]	AMRL1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	ANMN6.txt	2025-06-10 19:55	397K	Standard Meteorological Data
[TXT]	ANPT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	ANRN6.ocean	2025-06-10 19:55	348K	Oceanographic Data
[TXT]	ANTA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	ANVC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	APAM2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	APCF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	APMA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	APNM4.txt	2025-06-10 20:20	600K	Standard Meteorological Data
[TXT]	APQF1.ocean	2025-06-10 20:25	146K	Oceanographic Data
[TXT]	APRP7.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	APXA2.txt	2025-06-10 20:25	399K	Standard Meteorological Data
[TXT]	APXF1.txt	2025-06-10 20:25	404K	Standard Meteorological Data
[TXT]	ARPF1.txt	2025-06-10 19:35	1.0M	Standard Meteorological Data
[TXT]	ASBO1.txt	2025-05-28 12:15	589K	Standard Meteorological Data
[TXT]	ATGM1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	ATKA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	AUGA2.cwind	2025-06-10 20:10	258K	Continuous Winds Data
[TXT]	AUGA2.txt	2025-06-10 20:10	201K	Standard Meteorological Data
[TXT]	AWRT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	BABT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	BATN6.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	BAXC1.txt	2025-06-10 20:15	815K	Standard Meteorological Data
[TXT]	BBNF1.ocean	2025-06-10 20:00	133K	Oceanographic Data
[TXT]	BBNF1.txt	2025-06-10 20:00	162K	Standard Meteorological Data
[TXT]	BBSF1.ocean	2025-06-10 20:00	133K	Oceanographic Data
[TXT]	BBSF1.txt	2025-06-10 20:00	162K	Standard Meteorological Data
[TXT]	BDRN4.txt	2025-06-10 20:00	1.0M	Standard Meteorological Data
[TXT]	BDSP1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	BDVF1.ocean	2025-06-10 20:00	64K	Oceanographic Data
[TXT]	BDVF1.rain	2025-06-10 20:00	19K	Hourly Rain Data
[TXT]	BDVF1.txt	2025-06-10 20:00	75K	Standard Meteorological Data
[TXT]	BDXC1.ocean	2025-06-10 20:25	466K	Oceanographic Data
[TXT]	BDXC1.txt	2025-06-10 20:25	531K	Standard Meteorological Data
[TXT]	BEIS1.ocean	2025-06-10 14:25	171K	Oceanographic Data
[TXT]	BEXA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	BFTN7.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	BGXN3.txt	2025-06-10 20:25	403K	Standard Meteorological Data
[TXT]	BHBM3.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	BHRI3.txt	2025-06-10 20:00	473K	Standard Meteorological Data
[TXT]	BIGM4.txt	2025-06-10 19:55	605K	Standard Meteorological Data
[TXT]	BILW3.ocean	2025-05-19 13:25	1.4K	Oceanographic Data
[TXT]	BISM2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	BKBF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	BKTL1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	BKYF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	BKYF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	BKYF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	BLIA2.cwind	2025-06-10 20:10	258K	Continuous Winds Data
[TXT]	BLIA2.txt	2025-06-10 20:10	201K	Standard Meteorological Data
[TXT]	BLIF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	BLTM2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	BLTM3.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	BMTW1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	BNKF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	BNKF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	BNKF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	BOBF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	BOBF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	BOBF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	BRHC3.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	BRIM2.ocean	2025-06-10 19:55	347K	Oceanographic Data
[TXT]	BRND1.txt	2025-06-10 20:20	948K	Standard Meteorological Data
[TXT]	BSBM4.txt	2025-06-10 19:55	610K	Standard Meteorological Data
[TXT]	BSCA1.txt	2025-06-10 20:05	99K	Standard Meteorological Data
[TXT]	BSKF1.ocean	2025-06-10 20:00	64K	Oceanographic Data
[TXT]	BSKF1.rain	2025-06-10 20:00	19K	Hourly Rain Data
[TXT]	BSKF1.txt	2025-06-10 20:00	74K	Standard Meteorological Data
[TXT]	BSLM2.txt	2025-06-10 19:55	364K	Standard Meteorological Data
[TXT]	BUFN6.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	BURL1.cwind	2025-06-10 20:15	258K	Continuous Winds Data
[TXT]	BURL1.txt	2025-06-10 20:15	101K	Standard Meteorological Data
[TXT]	BUZM3.cwind	2025-06-10 20:15	257K	Continuous Winds Data
[TXT]	BUZM3.txt	2025-06-10 20:15	101K	Standard Meteorological Data
[TXT]	BVQW1.ocean	2025-06-10 20:25	344K	Oceanographic Data
[TXT]	BWSF1.ocean	2025-06-10 20:00	69K	Oceanographic Data
[TXT]	BWSF1.rain	2025-06-10 20:00	22K	Hourly Rain Data
[TXT]	BWSF1.txt	2025-06-10 20:00	84K	Standard Meteorological Data
[TXT]	BYGL1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	BZBM3.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	BZST2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CAMM2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	CANF1.ocean	2025-06-10 20:00	64K	Oceanographic Data
[TXT]	CANF1.rain	2025-06-10 20:00	19K	Hourly Rain Data
[TXT]	CANF1.txt	2025-06-10 20:00	75K	Standard Meteorological Data
[TXT]	CAPL1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CARL1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CASM1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	CAVN6.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CBLO1.txt	2025-06-10 20:15	591K	Standard Meteorological Data
[TXT]	CBRW3.txt	2025-06-10 19:55	604K	Standard Meteorological Data
[TXT]	CDEA2.txt	2025-06-10 19:30	97K	Standard Meteorological Data
[TXT]	CDXA2.txt	2025-06-10 20:25	585K	Standard Meteorological Data
[TXT]	CECC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CFWM1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	CHAO3.txt	2025-06-10 20:05	1.0M	Standard Meteorological Data
[TXT]	CHAV3.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CHBV2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	CHCM2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	CHII2.txt	2025-06-10 20:20	604K	Standard Meteorological Data
[TXT]	CHQO3.ocean	2025-06-10 19:55	348K	Oceanographic Data
[TXT]	CHSV3.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CHTM3.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	CHTS1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	CHYV2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	CHYW1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CKYF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CLBP4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CLKN7.supl	2025-06-10 20:25	244K	Supplemental Measurements Data
[TXT]	CLKN7.txt	2025-06-10 20:25	477K	Standard Meteorological Data
[TXT]	CLSM4.txt	2025-06-10 20:10	608K	Standard Meteorological Data
[TXT]	CMAN4.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	CMLN3.txt	2025-06-10 11:35	30K	Standard Meteorological Data
[TXT]	CMPO1.txt	2025-06-10 20:20	142K	Standard Meteorological Data
[TXT]	CMTI2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CNBF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	CNBF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	CNBF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	CNDO1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CNII2.txt	2025-06-10 19:40	364K	Standard Meteorological Data
[TXT]	COVM2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	COXA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	CPMW1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CPNW1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CPSA2.txt	2025-06-10 20:25	524K	Standard Meteorological Data
[TXT]	CPTR1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	CPVM2.txt	2025-06-10 20:00	779K	Standard Meteorological Data
[TXT]	CPXA2.txt	2025-06-10 20:25	586K	Standard Meteorological Data
[TXT]	CPXC1.ocean	2025-06-04 15:25	881K	Oceanographic Data
[TXT]	CPXC1.txt	2025-06-04 15:15	1.1M	Standard Meteorological Data
[TXT]	CRGA2.supl	2025-06-10 19:35	49K	Supplemental Measurements Data
[TXT]	CRGA2.txt	2025-06-10 19:35	96K	Standard Meteorological Data
[TXT]	CRTA1.txt	2025-06-08 11:05	940	Standard Meteorological Data
[TXT]	CRVA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CRYV2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	CSPA2.txt	2025-06-10 20:20	96K	Standard Meteorological Data
[TXT]	CSXA2.txt	2025-06-10 20:25	601K	Standard Meteorological Data
[TXT]	CVQV2.ocean	2025-06-10 20:25	348K	Oceanographic Data
[TXT]	CWAF1.ocean	2025-06-10 20:00	62K	Oceanographic Data
[TXT]	CWAF1.rain	2025-06-10 20:00	19K	Hourly Rain Data
[TXT]	CWAF1.txt	2025-06-10 20:00	73K	Standard Meteorological Data
[TXT]	CWBF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	CWCI.txt	2025-06-10 19:35	2.5K	Standard Meteorological Data
[TXT]	CWQT2.ocean	2025-06-10 19:55	347K	Oceanographic Data
[TXT]	CWWT2.ocean	2025-06-09 15:25	1.4K	Oceanographic Data
[TXT]	CXLM2.ocean	2025-06-10 20:15	319K	Oceanographic Data
[TXT]	CXLM2.txt	2025-06-10 20:20	369K	Standard Meteorological Data
[TXT]	CYGM4.txt	2025-06-10 20:25	1.2M	Standard Meteorological Data
[TXT]	DBLN6.cwind	2025-06-04 13:10	256K	Continuous Winds Data
[TXT]	DBLN6.txt	2025-06-04 13:10	101K	Standard Meteorological Data
[TXT]	DELD1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	DESW1.cwind	2025-06-10 20:10	256K	Continuous Winds Data
[TXT]	DESW1.txt	2025-06-10 20:10	100K	Standard Meteorological Data
[TXT]	DHXA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	DILA1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	DISW3.cwind	2025-06-10 20:15	258K	Continuous Winds Data
[TXT]	DISW3.txt	2025-06-10 20:15	101K	Standard Meteorological Data
[TXT]	DKKF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	DKKF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	DKKF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	DMSF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	DOMV2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	DPHA1.txt	2025-06-10 20:05	97K	Standard Meteorological Data
[TXT]	DPLA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	DPOA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	DPXA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	DPXC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	DRSD1.txt	2025-06-10 19:55	403K	Standard Meteorological Data
[TXT]	DTLM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	DUKN7.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	DULM5.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	EAZC1.ocean	2025-06-10 20:25	347K	Oceanographic Data
[TXT]	EBEF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	EFLA1.txt	2025-06-10 20:05	778K	Standard Meteorological Data
[TXT]	EHSC1.ocean	2025-06-10 20:25	323K	Oceanographic Data
[TXT]	EINL1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	ELFA2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	ELQC1.ocean	2025-06-10 19:55	280K	Oceanographic Data
[TXT]	ELXC1.txt	2025-06-10 20:25	404K	Standard Meteorological Data
[TXT]	EMAT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	EPTT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	EROA2.txt	2025-05-26 16:35	98K	Standard Meteorological Data
[TXT]	ERXA2.txt	2025-06-10 20:25	599K	Standard Meteorological Data
[TXT]	ESPP4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	EVMC1.ocean	2025-06-10 20:25	286K	Oceanographic Data
[TXT]	FAIO1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	FFFC1.ocean	2025-06-10 19:55	347K	Oceanographic Data
[TXT]	FFIA2.cwind	2025-06-10 20:10	257K	Continuous Winds Data
[TXT]	FFIA2.txt	2025-06-10 20:10	101K	Standard Meteorological Data
[TXT]	FILA2.cwind	2025-06-10 20:10	257K	Continuous Winds Data
[TXT]	FILA2.txt	2025-06-10 20:10	201K	Standard Meteorological Data
[TXT]	FLQN6.ocean	2025-06-10 19:25	74K	Oceanographic Data
[TXT]	FMNS1.ocean	2025-06-10 19:55	347K	Oceanographic Data
[TXT]	FMRF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	FOXR1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	FPKG1.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	FPST2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	FPTM4.txt	2025-06-10 19:55	139K	Standard Meteorological Data
[TXT]	FRCB6.txt	2025-06-10 20:20	944K	Standard Meteorological Data
[TXT]	FRDF1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	FRDW1.txt	2025-06-10 20:05	1.0M	Standard Meteorological Data
[TXT]	FRMA1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	FRVM3.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	FRWL1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	FRXM3.txt	2025-06-10 20:00	778K	Standard Meteorological Data
[TXT]	FSKM2.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	FTGM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	FTPC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	GBCM6.ocean	2025-06-10 20:25	344K	Oceanographic Data
[TXT]	GBHM6.ocean	2025-05-23 13:25	136K	Oceanographic Data
[TXT]	GBIF1.ocean	2025-06-10 20:00	64K	Oceanographic Data
[TXT]	GBIF1.rain	2025-06-10 20:00	19K	Hourly Rain Data
[TXT]	GBIF1.txt	2025-06-10 20:00	75K	Standard Meteorological Data
[TXT]	GBQN3.ocean	2025-06-10 20:25	214K	Oceanographic Data
[TXT]	GBTF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	GBTF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	GBTF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	GBWW3.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	GBXA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	GDMM5.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	GDQM6.ocean	2025-06-10 20:25	346K	Oceanographic Data
[TXT]	GDXM6.txt	2025-06-10 20:25	403K	Standard Meteorological Data
[TXT]	GELO1.txt	2025-06-10 20:10	302K	Standard Meteorological Data
[TXT]	GEXA2.txt	2025-06-10 20:25	602K	Standard Meteorological Data
[TXT]	GISL1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	GIXA2.txt	2025-06-10 20:25	600K	Standard Meteorological Data
[TXT]	GNJT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	GPXA2.txt	2025-06-10 20:25	547K	Standard Meteorological Data
[TXT]	GRMM4.txt	2025-06-10 19:55	585K	Standard Meteorological Data
[TXT]	GRRT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	GSLM4.txt	2025-06-10 19:50	413K	Standard Meteorological Data
[TXT]	GTLM4.txt	2025-06-10 20:20	616K	Standard Meteorological Data
[TXT]	GTOT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	GTXF1.txt	2025-06-10 20:25	404K	Standard Meteorological Data
[TXT]	GUXA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	HAXA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	HBMN6.ocean	2025-06-10 19:55	348K	Oceanographic Data
[TXT]	HBXC1.ocean	2025-05-26 05:55	307K	Oceanographic Data
[TXT]	HBXC1.txt	2025-05-26 05:55	356K	Standard Meteorological Data
[TXT]	HBYC1.txt	2025-06-10 20:05	1.0M	Standard Meteorological Data
[TXT]	HCEF1.ocean	2025-06-10 20:00	65K	Oceanographic Data
[TXT]	HCEF1.rain	2025-06-10 20:00	20K	Hourly Rain Data
[TXT]	HCEF1.txt	2025-06-10 20:00	80K	Standard Meteorological Data
[TXT]	HCGN7.txt	2025-06-10 20:20	1.0M	Standard Meteorological Data
[TXT]	HHLO1.txt	2025-06-10 20:10	605K	Standard Meteorological Data
[TXT]	HIST2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	HIVT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	HLNM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	HMRA2.txt	2025-06-10 19:55	401K	Standard Meteorological Data
[TXT]	HMSA2.txt	2025-06-10 20:25	603K	Standard Meteorological Data
[TXT]	HRBM4.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	HREF1.ocean	2025-06-10 20:00	64K	Oceanographic Data
[TXT]	HREF1.rain	2025-06-10 20:00	19K	Hourly Rain Data
[TXT]	HREF1.txt	2025-06-10 20:00	75K	Standard Meteorological Data
[TXT]	HRRH1.txt	2025-06-10 19:55	403K	Standard Meteorological Data
[TXT]	HUQN6.ocean	2025-06-10 20:25	348K	Oceanographic Data
[TXT]	HWWH1.ocean	2025-06-10 19:55	313K	Oceanographic Data
[TXT]	ICAC1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	ICYA2.txt	2025-06-10 20:25	226K	Standard Meteorological Data
[TXT]	ILOH1.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
[TXT]	IOSN3.cwind	2025-06-10 20:15	258K	Continuous Winds Data
[TXT]	IOSN3.txt	2025-06-10 20:15	101K	Standard Meteorological Data
[TXT]	IRDT2.txt	2025-06-10 20:15	1.0M	Standard Meteorological Data
